url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/sierra/2e07f536-bbaa-4cc0-957a-774ddf99de64	2026-04-28	ashby-api	Product Manager, Agent Development (Italian speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/ce463311-0c6c-43d9-ab79-dd751743104f	2026-04-28	ashby-api	Software Engineer, Agent (Arabic speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/0e73be8d-e05f-4c47-aa74-416b2984334c	2026-04-28	ashby-api	Strategist, Agent Development (Italian speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/44120ba5-4cf7-48a1-86af-7981c41c179e	2026-04-28	ashby-api	Strategist, Agent Development 	Sierra AI	added
https://jobs.ashbyhq.com/sierra/1a0a0334-41f8-4c15-9ed8-615336855e5e	2026-04-28	ashby-api	Engineering Manager, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/10d2e2f1-6657-40c9-b6fb-6999c76df6cf	2026-04-28	ashby-api	Product Manager, Agent SDK	Sierra AI	added
https://jobs.ashbyhq.com/sierra/1a0e307f-7f02-4971-820c-a244ad909617	2026-04-28	ashby-api	Agent Experience Designer, Voice (Multilingual)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/2a76bb97-2719-413c-94ad-775553e63abd	2026-04-28	ashby-api	Strategist, Agent Development - Financial Services	Sierra AI	added
https://jobs.ashbyhq.com/sierra/ebe951fb-8e8d-4bff-a499-e19010018f3b	2026-04-28	ashby-api	Strategist, Agent Development - Healthcare	Sierra AI	added
https://jobs.ashbyhq.com/sierra/eb3ee157-3d2a-412a-88a2-e2cfc5647a66	2026-04-28	ashby-api	Software Engineer, Agent - Healthcare	Sierra AI	added
https://jobs.ashbyhq.com/sierra/85e1d0f9-e0d5-4a82-9b30-fa4372e32872	2026-04-28	ashby-api	GTM Operations Analyst, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/sierra/65eb2c63-c936-4e8e-87e7-ea080dcdca73	2026-04-28	ashby-api	Product Manager, Agent Development - Healthcare	Sierra AI	added
https://jobs.ashbyhq.com/sierra/5aaa2eeb-92bc-4b0a-901e-8e091eff819e	2026-04-28	ashby-api	Product Manager, Agent Studio	Sierra AI	added
https://jobs.ashbyhq.com/sierra/b8a89b9a-70a1-4e47-874c-41542d1bc60a	2026-04-28	ashby-api	Software Engineer, Agent (Korean Speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/1162dcd2-b181-49d5-9316-342cd68acbed	2026-04-28	ashby-api	Software Engineer, Agent (Thai Speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/a4541730-ae7f-4771-b3e9-7f9da6cc5d23	2026-04-28	ashby-api	Software Engineer, Agent (Cantonese Speaking)	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8298792002	2026-04-28	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8415203002	2026-04-28	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8476581002	2026-04-28	greenhouse-api	Engineering Manager - Storage	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8456277002	2026-04-28	greenhouse-api	Principal Data Scientist	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8091041002	2026-04-28	greenhouse-api	Senior Applied AI Engineer	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7859597002	2026-04-28	greenhouse-api	Senior Applied AI Engineer – ML for Systems & Infrastructure	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8297797002	2026-04-28	greenhouse-api	Senior GenAI Research Engineer - Optimization and Kernels	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=6954585002	2026-04-28	greenhouse-api	Senior Machine Learning Engineer - GenAI Platform 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8506063002	2026-04-28	greenhouse-api	Senior Specialist Solutions Architect - AI & ML Engineer	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8202670002	2026-04-28	greenhouse-api	Software Engineer - GenAI inference 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7930603002	2026-04-28	greenhouse-api	Sr. Developer Advocate, Databricks AI Agentic Systems	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8220814002	2026-04-28	greenhouse-api	Sr Fullstack Engineer, Agentic Applications	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7276195002	2026-04-28	greenhouse-api	Sr. Machine Learning Engineer 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8491947002	2026-04-28	greenhouse-api	Sr. Manager, Engineering - AI Gateway (LLM Inference)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7958676002	2026-04-28	greenhouse-api	Sr Software Engineer, Search Relevance (Applied AI)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8220902002	2026-04-28	greenhouse-api	Sr. Staff Fullstack Engineer, Agentic Applications	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=5507088002	2026-04-28	greenhouse-api	Staff Data Scientist 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7069793002	2026-04-28	greenhouse-api	Staff Data Scientist - Infrastructure	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8178287002	2026-04-28	greenhouse-api	 Staff Data Scientist - Trust and Safety	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8220836002	2026-04-28	greenhouse-api	Staff Fullstack Engineer, Agentic Applications	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8401114002	2026-04-28	greenhouse-api	Staff Machine Learning Engineer 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8202698002	2026-04-28	greenhouse-api	Staff Software Engineer - GenAI inference	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8202700002	2026-04-28	greenhouse-api	Staff Software Engineer - GenAI Performance and Kernel	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7958982002	2026-04-28	greenhouse-api	Staff Software Engineer - Machine Learning (Search)	Databricks	added
https://job-boards.greenhouse.io/scaleai/jobs/4536659005	2026-04-28	greenhouse-api	Applied AI Engineer, Enterprise	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4514173005	2026-04-28	greenhouse-api	Applied AI Engineer, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4413992005	2026-04-28	greenhouse-api	Applied AI Engineer, Global Public Sector	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4623590005	2026-04-28	greenhouse-api	Deep Research Agent Tech Lead	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4679727005	2026-04-28	greenhouse-api	Director, Enterprise Machine Learning & Research	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4625271005	2026-04-28	greenhouse-api	Engineering Manager, AgentOps	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4629589005	2026-04-28	greenhouse-api	Evals Engineer, Applied AI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4602177005	2026-04-28	greenhouse-api	Forward Deployed AI Engineering Manager, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4589592005	2026-04-28	greenhouse-api	Forward Deployed AI Engineering Manager, GenAI Applications	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4593571005	2026-04-28	greenhouse-api	Forward Deployed Engineer, GenAI 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4648363005	2026-04-28	greenhouse-api	GenAI Strategic Projects Lead, Public Sector	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4665557005	2026-04-28	greenhouse-api	Infrastructure Software Engineer, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4413274005	2026-04-28	greenhouse-api	Machine Learning Engineer, Global Public Sector	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4661650005	2026-04-28	greenhouse-api	Machine Learning Fellow - Human Frontier Collective (Canada)	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4661647005	2026-04-28	greenhouse-api	Machine Learning Fellow - Human Frontier Collective (UK)	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4660340005	2026-04-28	greenhouse-api	Machine Learning Fellow - Human Frontier Collective (US)	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4625345005	2026-04-28	greenhouse-api	 Machine Learning Research Engineer, Agent Data Foundation - Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4625344005	2026-04-28	greenhouse-api	Machine Learning Research Engineer, Agents - Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4490301005	2026-04-28	greenhouse-api	Machine Learning Research Engineer, GenAI Applied ML	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4528009005	2026-04-28	greenhouse-api	Machine Learning Research Scientist, Post-Training	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4605596005	2026-04-28	greenhouse-api	Machine Learning Research Scientist, Reasoning	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4625341005	2026-04-28	greenhouse-api	Machine Learning Systems Research Engineer, Agent Post-training - Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4631811005	2026-04-28	greenhouse-api	Manager, Machine Learning Research Scientist, GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4687591005	2026-04-28	greenhouse-api	Product Manager, Public Sector GenAI Test & Evaluation (T&E)	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4675684005	2026-04-28	greenhouse-api	Research Scientist, Agent Robustness	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4597399005	2026-04-28	greenhouse-api	Senior Forward Deployed AI Engineer, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4636227005	2026-04-28	greenhouse-api	Senior Forward Deployed Data Scientist/Engineer	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4631848005	2026-04-28	greenhouse-api	Senior Machine Learning Engineer - Model Evaluations, Public Sector	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4281519005	2026-04-28	greenhouse-api	Senior Machine Learning Engineer, Public Sector	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4653827005	2026-04-28	greenhouse-api	Senior Software Engineer, Agentic Data Products	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4591298005	2026-04-28	greenhouse-api	Senior Software Engineer, GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4658162005	2026-04-28	greenhouse-api	Senior/Staff Machine Learning Engineer, General Agents, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4683689005	2026-04-28	greenhouse-api	Staff Applied AI Engineer, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4625337005	2026-04-28	greenhouse-api	Staff Machine Learning Research Engineer, Agent Post-training - Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4488520005	2026-04-28	greenhouse-api	Staff Machine Learning Research Scientist, Agents	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4628044005	2026-04-28	greenhouse-api	Staff Machine Learning Research Scientist, LLM Evals	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4612403005	2026-04-28	greenhouse-api	Staff Product Manager, Agentic Platform	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4569678005	2026-04-28	greenhouse-api	Staff Software Engineer, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4282118005	2026-04-28	greenhouse-api	Strategic Projects Lead, Generative AI	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4304790005	2026-04-28	greenhouse-api	Tech Lead/Manager, Machine Learning Research Scientist- LLM Evals	Scale AI	added
https://jobs.ashbyhq.com/baseten/90e9ff4e-1225-4b1b-b0b4-2362e36d9cfa	2026-04-28	ashby-api	Applied AI Inference Engineer	Baseten	added
https://jobs.ashbyhq.com/baseten/6e396eb7-acb3-436a-89ec-05e755c477f2	2026-04-28	ashby-api	Software Engineer - Voice AI (Inference Runtime)	Baseten	added
https://job-boards.greenhouse.io/fireworksai/jobs/4001304009	2026-04-28	greenhouse-api	Applied Machine Learning Engineer	Fireworks AI	added
https://job-boards.greenhouse.io/fireworksai/jobs/4013136009	2026-04-28	greenhouse-api	GenAI GTM Representative – GenAI Startups	Fireworks AI	added
https://job-boards.greenhouse.io/togetherai/jobs/4687884007	2026-04-28	greenhouse-api	LLM Inference Frameworks and Optimization Engineer	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/4626694007	2026-04-28	greenhouse-api	Machine Learning Engineer	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/4385540007	2026-04-28	greenhouse-api	Machine Learning Engineer - Inference	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/4835988007	2026-04-28	greenhouse-api	Machine Learning, Platform Engineer	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/5088817007	2026-04-28	greenhouse-api	Senior Machine Learning Engineer, Voice AI 	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/5093344007	2026-04-28	greenhouse-api	Senior Platform Engineer, Voice AI	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/5028749007	2026-04-28	greenhouse-api	Staff Engineer, Distributed Storage,HPC & AI Infrastructure	Together AI	added
https://job-boards.greenhouse.io/hightouch/jobs/5775517004	2026-04-28	greenhouse-api	Engineering Manager, Head of Machine Learning 	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5970143004	2026-04-28	greenhouse-api	Product Lead, Agentic Ads Platform	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5834919004	2026-04-28	greenhouse-api	Product Lead, Agentic Personalization	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5542602004	2026-04-28	greenhouse-api	Software Engineer, AI Agents	Hightouch	added
https://jobs.ashbyhq.com/modal/407cd498-eed3-46f0-b0f6-ef689c86696b	2026-04-28	ashby-api	Member of Technical Staff - Agent DX Research	Modal Labs	added
https://jobs.ashbyhq.com/twelve-labs/34416524-818e-4746-8996-6a31fd3691c5	2026-04-28	ashby-api	Director of Engineering, Agentic AI	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/72d19cd1-81f5-4f62-beb5-d23788c6c8b0	2026-04-28	ashby-api	Staff Machine Learning Engineer, Search	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/2ff63d77-f7b0-4f5e-8b17-d77c0d9dfc33	2026-04-28	ashby-api	Senior Machine Learning Engineer, Search	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/e9d7966e-d29c-44ae-b507-a649af9e349b	2026-04-28	ashby-api	Staff Machine Learning Engineer, Pegasus - TrainingOps	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/7b5305b9-62cf-4b71-8993-f92d82047a7f	2026-04-28	ashby-api	Machine Learning Engineer, Pegasus	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/e3dfecdc-7ad3-4dd0-845c-926c7c67ad38	2026-04-28	ashby-api	Senior Machine Learning Engineer, Pegasus	Twelve Labs	added
https://jobs.ashbyhq.com/twelve-labs/26ef6d4c-4c20-4cca-8826-08a6c9921957	2026-04-28	ashby-api	Staff Machine Learning Engineer, Pegasus	Twelve Labs	added
https://job-boards.greenhouse.io/recursionpharmaceuticals/jobs/7488337	2026-04-28	greenhouse-api	Staff Product Manager, Agentic Systems	Recursion Pharmaceuticals	added
https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4684214005	2026-04-28	greenhouse-api	Lead AI Engineer	Razorpay	added
https://job-boards.greenhouse.io/thealleninstitute/jobs/7723570	2026-04-28	greenhouse-api	Research Scientist, Agents for Science	Allen Institute for AI (AI2)	added
https://job-boards.greenhouse.io/gitlab/jobs/8517564002	2026-04-28	greenhouse-api	AI Engineer	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/gitlab/jobs/8484753002	2026-04-28	greenhouse-api	Engineering Manager, AI Engineering:Workflow Catalog	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/gitlab/jobs/8464072002	2026-04-28	greenhouse-api	Senior AI Engineer	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/gitlab/jobs/8452278002	2026-04-28	greenhouse-api	Senior Fullstack Engineer (TypeScript), AI Engineering: Editor Extensions	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/gitlab/jobs/8450446002	2026-04-28	greenhouse-api	Staff Backend (Python) Engineer, AI Engineering:Duo Chat	GitLab (AI Engineering)	added
https://jobs.lever.co/mistral/b56f6523-b7d2-47a3-abe6-2c793c7672fc	2026-04-28	lever-api	AI Developer Advocate	Mistral AI	added
https://jobs.lever.co/mistral/3e8b03e7-ff33-4cd1-8042-90b7ac3c4683	2026-04-28	lever-api	AI Developer Advocate - Singapore	Mistral AI	added
https://jobs.lever.co/mistral/c79ff8ed-6689-4dda-aec6-979a5dc767d0	2026-04-28	lever-api	AI Engineer, Product	Mistral AI	added
https://jobs.lever.co/mistral/aceffeba-c4e9-4b3b-adff-e7e78b986c5c	2026-04-28	lever-api	Applied AI Engineer, Fullstack Software Engineer - EMEA	Mistral AI	added
https://jobs.lever.co/mistral/ac195fdb-1731-4ce2-b47e-c1bb8c72c59d	2026-04-28	lever-api	Applied AI Engineer, Prototyping	Mistral AI	added
https://jobs.lever.co/mistral/3e51d533-1f2d-48e3-9a2b-33fc7e8b0c0c	2026-04-28	lever-api	Applied AI Engineer, Senior/Staff Devops/SRE - EMEA	Mistral AI	added
https://jobs.lever.co/mistral/5538042e-f157-4a2c-a9ee-e412de9ba761	2026-04-28	lever-api	Applied AI Engineer, Senior/Staff Fullstack Software Engineer - Singapore	Mistral AI	added
https://jobs.lever.co/mistral/5993e633-2c23-4054-801e-1da4c2adadc5	2026-04-28	lever-api	Applied AI,  Senior/Staff Forward Deployed Machine Learning Engineer - Singapore	Mistral AI	added
https://jobs.lever.co/mistral/e0db3860-0a80-47a8-958a-f8e62f3bb59c	2026-04-28	lever-api	Applied AI, Evaluation Engineer	Mistral AI	added
https://jobs.lever.co/mistral/77f6fd1b-65cf-45d8-9b68-594c62732f62	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - EMEA	Mistral AI	added
https://jobs.lever.co/mistral/a73cb128-b07e-437c-b82d-57b06661c52b	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Montreal	Mistral AI	added
https://jobs.lever.co/mistral/cb2137e6-d6b1-47d7-8450-6370a61f2b79	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Morocco	Mistral AI	added
https://jobs.lever.co/mistral/0b476d3a-5f0c-4dda-9a5e-bd5ed8515328	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Palo Alto	Mistral AI	added
https://jobs.lever.co/mistral/6fc7ccb5-47bb-4eab-aea0-55929403315d	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer- Singapore	Mistral AI	added
https://jobs.lever.co/mistral/c7b7fdfe-a071-4d62-bc15-7bcdff8067e7	2026-04-28	lever-api	Applied AI, Forward Deployed Machine Learning Engineer, Critical and Sovereign Institutions, EMEA	Mistral AI	added
https://jobs.lever.co/mistral/ebfdc0da-13fd-4ae9-9861-bedb5ff493ea	2026-04-28	lever-api	Applied AI, Technical Lead - Forward Deployed AI Engineer	Mistral AI	added
https://jobs.lever.co/mistral/e2cf255f-49c8-4630-afe0-7f665f51f01f	2026-04-28	lever-api	Applied AI, Technical Lead, Forward Deployed AI Engineer - EMEA	Mistral AI	added
https://jobs.lever.co/mistral/042d7b29-279b-48e2-a44b-c7bdc3180dab	2026-04-28	lever-api	Applied AI, Technical Lead, Forward Deployed AI Engineer - Montreal	Mistral AI	added
https://jobs.lever.co/mistral/bf5bcae2-839b-492e-a5bc-11d4427ee843	2026-04-28	lever-api	Data Scientist	Mistral AI	added
https://jobs.lever.co/mistral/ef4c26fc-3fdb-4dd2-a64e-95264ee769dd	2026-04-28	lever-api	Open-Source Software, Machine Learning Engineer	Mistral AI	added
https://jobs.lever.co/mistral/bada0014-0f32-4370-b55f-81c5595c7339	2026-04-28	lever-api	Research Engineer, Machine Learning	Mistral AI	added
https://jobs.lever.co/mistral/07447e1d-7900-46d4-b61b-186f2f76847f	2026-04-28	lever-api	Research Engineer, Machine Learning - Paris/London/Zurich/Warsaw	Mistral AI	added
https://jobs.lever.co/mistral/3eef7a1f-cd9d-430e-ac67-9d52534c346a	2026-04-28	lever-api	Software Engineer, Enterprise Agents	Mistral AI	added
https://jobs.lever.co/palantir/636fc05c-d348-4a06-be51-597cb9e07488	2026-04-28	lever-api	Forward Deployed AI Engineer	Palantir	added
https://jobs.lever.co/plaid/18503c02-17a0-4c47-98c8-155b0b6ccc2a	2026-04-28	lever-api	Data Scientist - Network Value	Plaid	added
https://jobs.lever.co/plaid/0512e257-f07a-481e-8496-d2f86e6caf1a	2026-04-28	lever-api	Senior Data Scientist - Data Foundations & AI	Plaid	added
https://jobs.lever.co/plaid/b7d3a770-946b-4b08-92d3-e02506742066	2026-04-28	lever-api	Senior Machine Learning Engineer - Payments	Plaid	added
https://jobs.lever.co/plaid/2e7c75c3-1da5-4eb4-9b60-44de246a0fd8	2026-04-28	lever-api	Senior Machine Learning Engineer (Research Scientist) - Data Foundation & AI	Plaid	added
https://jobs.lever.co/plaid/90b7be5b-30f3-43c0-b576-879065991072	2026-04-28	lever-api	Staff Software Engineer - Online Storage	Plaid	added
https://job-boards.greenhouse.io/anthropic/jobs/5076109008	2026-04-28	greenhouse-api	Applied AI Architect	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5031670008	2026-04-28	greenhouse-api	Applied AI Architect, Industries	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5112493008	2026-04-28	greenhouse-api	Applied AI Architect, Partnerships	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5057258008	2026-04-28	greenhouse-api	Applied AI Architect, Startups	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5055488008	2026-04-28	greenhouse-api	Applied AI Engineer	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5146028008	2026-04-28	greenhouse-api	Applied AI Engineer, Beneficial Deployments	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5117652008	2026-04-28	greenhouse-api	Manager of Applied AI Architecture, Industries	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5198074008	2026-04-28	greenhouse-api	Research Engineer, Machine Learning (RL Velocity)	Anthropic	added
https://job-boards.greenhouse.io/intercom/jobs/7606649	2026-04-28	greenhouse-api	Senior Data Scientist AI Tooling	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7271603	2026-04-28	greenhouse-api	Senior Machine Learning Scientist 	Intercom	added
https://jobs.ashbyhq.com/cohere/75c0032c-7200-48bf-9d6d-355880dd93d9	2026-04-28	ashby-api	Forward Deployed Engineer, Agentic Platform	Cohere	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8024004002	2026-04-28	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://jobs.ashbyhq.com/sierra/e9f5fdb6-91ee-4c55-9230-41ec8865650e	2026-04-28	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/b4b762e6-8ce7-4ea7-b9b3-40c04f62135a	2026-04-28	ashby-api	Product Manager, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/sierra/c25ca18c-dbe6-439d-9a40-ce23b40c323c	2026-04-28	ashby-api	Strategist, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/sierra/3437596e-e545-42a9-af82-9947fabf828c	2026-04-28	ashby-api	Strategist, Agent Development (Spanish speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/ed38b1c1-2862-4e40-9894-3c6f20f7a785	2026-04-28	ashby-api	Strategist, Agent Development (French speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/569ba29b-de35-4bce-a16c-e27cb9b683ea	2026-04-28	ashby-api	GTM Operations Analyst, Agent Development	Sierra AI	added
https://job-boards.greenhouse.io/recursionpharmaceuticals/jobs/7488023	2026-04-28	greenhouse-api	Staff Product Manager, Agentic Systems	Recursion Pharmaceuticals	added
https://jobs.lever.co/mistral/fd865fe4-7344-43b0-9d8d-600e8b366725	2026-04-28	lever-api	AI Developer Advocate	Mistral AI	added
https://jobs.lever.co/palantir/ff1029bd-bb6d-4d78-a03e-5f9744d0b798	2026-04-28	lever-api	Forward Deployed AI Engineer	Palantir	added
https://job-boards.greenhouse.io/anthropic/jobs/4977626008	2026-04-29	greenhouse-api	Applied AI Architect, Industries	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/4968059008	2026-04-29	greenhouse-api	Applied AI Architect, Startups	Anthropic	added
https://jobs.ashbyhq.com/sierra/43e6eda7-6e46-43e8-82a5-6e5035f063bb	2026-04-29	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/dc443fd1-14bd-493c-9397-c3713c78321c	2026-04-29	ashby-api	Product Manager, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/sierra/08d96098-7213-44af-98da-f62366189f3b	2026-04-29	ashby-api	Strategist, Agent Development	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8503080002	2026-04-29	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://jobs.ashbyhq.com/baseten/9a0e1cdb-f2f7-4998-be7b-18083c05e71a	2026-04-29	ashby-api	Software Engineer - Voice Agent	Baseten	added
https://job-boards.greenhouse.io/anthropic/jobs/4461444008	2026-04-29	greenhouse-api	Applied AI Architect, Industries	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8099751002	2026-04-29	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://jobs.ashbyhq.com/sierra/df431e56-56f5-42ed-bc62-7d6f7041bd27	2026-04-29	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/757f6d53-8849-46b5-b23e-184753c05e62	2026-04-29	ashby-api	Strategist, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/sierra/b89816c1-80b2-449b-b69e-2c261b8e9e23	2026-04-29	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/99e82c10-977f-4b42-a737-2d9812ce614d	2026-04-29	ashby-api	Strategist, Agent Development	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8335860002	2026-04-29	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://job-boards.greenhouse.io/phonepe/jobs/7701490003	2026-04-29	greenhouse-api	Data Scientist - 3 to 5 years	PhonePe	added
https://job-boards.greenhouse.io/arizeai/jobs/5980312004	2026-04-29	greenhouse-api	DevSecOps Engineer (TypeScript & Agentic AI)	Arize AI	added
https://jobs.ashbyhq.com/sierra/8f9d2381-aa28-4ad8-bdbd-8b6a7585b56c	2026-04-29	ashby-api	Software Engineer, Agent	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8330188002	2026-04-29	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
